householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop
2.43,13.54,29.83,15.69,11.53,606900,100.0,30727,78.16,0.5,34.26,20.22,8.94,17.44,36256,18881,96278,16.87,9.56,26.85,33.31,7.03,61.62,4.29,33.61,7.37,39.1,13.67,50.76,16.18,15.03,3.15,41.96,33.58,52.23,44.32,66.58,72.92,70523,18.2,8.96,4.6,2.26,2.5,2.12,42.91,8.25,67.33,2,28855,89.64,38.9,17.4,44.05,1947,4.22,0.81,86700,123900,258700,172000,317,441,618,301,479,25.4,20.5,12.8,4682,131,39.34,53.49,76.61,76.61,4506,813.36,4066,733.94,871531,157316.09,193.4,813.4,198,13,197.9,63.6,9538.9,37.3,590,208184992,90.24,0,4.39,375785.19
2.41,10.15,24.24,10.96,14.48,85486,100.0,42894,77.92,0.9,53.23,26.68,3.67,16.27,51502,22746,5186,6.16,6.39,14.73,30.16,4.25,67.58,11.86,19.86,8.79,31.33,10.48,33.16,14.45,12.55,2.98,76.33,73.21,91.74,80.39,66.13,73.35,1396,2.51,5.48,3.38,2.36,2.47,2.24,55.57,7.12,59.47,2,1448,96.08,53.17,0.83,17.06,1957,0.81,0.2,274200,349800,462200,188000,608,738,939,331,788,28.2,25.9,11.1,297,136,45.57,50.37,77.79,88.59,111,125.74,99,112.15,79092,89595.3,712.5,125.7,6,9,146,12.6,6758.9,6.79,51,9921745,89.19,10,5.41,112393.3
2.36,18.67,36.55,23.96,9.53,102724,100.0,29737,77.71,0.8,54.24,18.52,7.82,12.99,44671,18720,16370,17.54,4.11,9.68,58.67,5.62,62.44,6.93,49.12,4.76,49.04,10.08,56.11,15.17,12.65,2.84,61.32,59.45,75.52,63.92,65.03,70.54,2535,5.52,4.16,2.21,2.1,2.43,1.85,50.3,4.55,68.18,2,2282,95.01,43.59,4.86,46.76,1939,1.51,0.46,179300,261000,375800,196500,303,392,521,218,426,27.1,25.0,12.3,496,269,42.16,44.38,65.17,85.85,178,177.41,160,159.47,167800,167244.7,942.7,177.4,25,10,148.2,10.8,9483.4,16.28,65,14433409,89.89,5,14.04,143856.5
2.53,14.88,30.26,15.75,9.99,394017,100.0,22275,74.58,0.65,26.67,23.4,13.64,11.25,25173,15279,102364,27.29,10.96,30.13,26.65,9.13,56.97,9.41,25.11,13.9,28.82,15.05,47.78,18.83,17.06,3.18,40.37,33.2,42.95,43.91,56.8,63.98,43400,15.55,7.82,4.47,2.4,2.56,2.27,46.02,6.49,63.74,2,27002,85.22,43.1,12.77,34.35,1958,9.05,0.76,46700,71200,151000,104300,198,342,464,266,422,28.7,22.6,14.7,2431,60,66.91,49.85,77.51,86.94,207,51.19,197,48.72,221000,54657.4,1067.6,51.2,12,7,0,136.5,2886.0,20.4,173,11085000,95.17,10,5.8,27415.3
3.31,15.86,31.88,15.35,5.84,133179,100.0,35788,85.52,0.67,26.04,16.68,9.73,11.11,38135,12120,17853,13.56,14.44,31.47,10.98,7.32,65.29,23.1,15.77,20.3,18.36,9.68,33.31,14.44,12.05,3.66,73.79,69.05,80.65,76.49,53.49,62.38,4898,5.3,14.6,11.53,3.28,3.25,3.34,57.91,16.44,50.67,2,2259,94.69,58.59,1.37,15.1,1973,5.37,0.37,114400,143200,170700,56300,454,562,682,228,629,29.8,25.7,11.6,145,37,51.82,39.68,63.07,88.83,181,133.58,160,118.08,81822,60383.9,452.1,133.6,19,6,43.5,38.1,3498.5,0.91,89,13850134,88.4,5,10.5,102212.7
2.46,10.98,28.76,13.19,13.53,53884,100.0,34344,77.0,0.57,42.44,29.64,6.55,16.26,42099,15820,4029,7.55,7.2,22.12,20.12,7.65,64.52,13.93,24.7,11.79,28.64,7.34,38.7,10.7,9.14,3.11,72.56,70.83,84.53,77.18,61.8,67.69,1236,3.43,5.15,3.19,2.43,2.85,2.1,50.86,2.59,60.99,2,1296,94.42,43.25,2.08,26.16,1939,1.61,0.26,139100,162900,187900,48800,393,575,711,318,651,26.7,22.1,14.7,128,4,74.16,57.97,81.99,91.11,117,224.63,111,213.11,21900,42046.7,187.2,224.6,4,2,128.2,5.3,10219.2,24.37,24,3888267,94.87,0,3.42,74652.3
2.24,10.59,21.32,10.25,22.03,98773,100.0,26473,65.48,0.5,48.68,39.46,4.52,22.4,33434,16726,10203,10.65,6.23,19.78,20.36,4.8,54.33,10.93,21.78,8.39,25.52,12.57,25.6,15.15,13.98,2.75,65.94,62.09,73.14,71.95,63.62,72.2,2329,3.03,2.71,1.68,2.17,2.25,2.04,64.08,2.15,69.5,2,9695,81.99,61.78,1.11,27.45,1972,5.04,0.16,61700,82100,116700,55000,319,396,498,179,464,28.1,23.1,11.9,217,36,19.78,46.11,72.93,77.26,224,220.99,207,204.22,208050,205254.41,928.8,221,8,5,250,25.8,3833.0,1.55,163,14500000,92.41,10,3.57,143051.59
2.89,15.72,28.58,14.45,8.5,117810,100.0,46470,85.16,0.46,55.7,21.24,3.17,15.39,51739,17084,4153,3.55,7.18,19.34,18.53,5.05,68.8,29.03,19.05,11.99,27.95,5.96,29.66,8.39,7.22,3.34,85.89,85.39,91.64,87.82,54.79,66.15,654,0.79,5.05,3.92,2.87,3.15,1.88,85.29,1.78,30.83,3,1482,96.5,77.56,0.61,20.24,1973,0.54,0.16,82000,97000,115600,33600,418,478,554,136,533,23.5,18.3,13.1,30,0,77.36,61.03,82.99,95.76,160,133.14,150,124.82,44183,36766.8,276.1,133.1,9,10,180,38.0,3103.2,0.45,88,13499825,93.75,0,5.62,112338.5
2.63,13.25,26.88,13.29,12.82,107786,100.0,25236,73.46,1.11,43.59,29.77,7.67,17.9,31282,12641,14300,14.5,6.8,18.46,21.69,6.4,55.33,11.81,27.53,11.48,29.55,14.36,31.68,16.79,15.59,2.99,69.0,66.65,73.7,70.33,60.8,70.4,2412,3.02,4.87,3.16,2.41,2.53,2.27,57.36,3.98,51.94,2,1665,96.09,54.7,1.92,18.32,1968,4.69,0.41,46400,60300,80900,34500,257,325,398,141,387,25.9,20.4,13.7,178,19,45.29,38.87,67.48,83.36,137,116.63,107,91.09,59125,50333.7,431.6,116.6,15,7,130.3,43.0,2504.8,2.57,63,9844705,78.1,0,10.95,83809
2.43,11.34,24.3,11.4,17.37,61444,100.0,31954,71.96,0.35,46.1,36.13,5.56,21.85,41164,16159,5391,8.79,11.39,29.95,16.61,5.88,58.48,15.92,19.27,14.89,25.08,7.64,34.54,10.12,8.96,3.06,72.52,70.85,85.86,70.83,48.29,64.52,1102,2.44,4.31,2.84,2.42,2.68,2.24,44.91,2.99,59.69,2,1159,95.62,40.55,3.8,45.56,1940,2.62,0.43,128700,168500,209800,81100,290,413,549,259,479,22.4,21.9,14.5,0,5,71.88,68.49,91.58,93.45,169,270,154,246.03,66657,106492.7,394.4,270,8,9,47.3,5.8,10545.1,17.23,54,10350752,91.12,0,4.73,165366
2.57,12.56,26.65,12.69,13.46,81245,100.0,28553,70.86,0.28,33.78,30.01,13.4,17.7,35830,13026,12756,15.91,10.02,26.81,14.33,9.34,57.14,22.05,22.71,15.06,21.71,10.18,37.77,13.68,12.04,3.21,61.08,57.28,66.21,65.62,56.75,63.55,3900,6.26,6.97,4.47,2.53,2.81,2.29,51.31,4.28,62.17,2,3116,91.01,46.2,4.72,28.34,1939,5.22,0.71,115100,139200,163600,48500,310,507,633,323,574,29.4,24.3,14.9,202,164,73.81,55.72,83.6,90.25,152,192.64,143,181.23,64100,81238,421.7,192.6,6,11,384.2,11.2,7251.7,8.92,56,9023344,94.08,10,3.95,114358.5
2.78,10.81,25.74,11.46,12.38,93086,100.0,45516,83.31,0.56,51.6,27.56,3.55,19.0,50457,18213,2720,3.04,9.23,22.57,19.84,4.85,64.44,18.03,19.01,13.18,26.7,7.81,32.69,8.55,8.18,3.14,82.95,79.24,93.83,82.08,57.0,68.83,703,1.14,4.47,3.37,2.68,2.86,2.21,77.7,2.32,42.2,3,1025,97.03,72.9,2.05,33.07,1958,0.99,0.2,134900,160000,182900,48000,538,633,745,207,693,25.1,23.0,15.5,43,0,65.6,66.03,80.75,91.7,173,178.37,161,166,70391,72577,406.9,178.4,6,10,5.8,23.9,3898.9,6.92,38,7548000,93.06,0,3.47,77824.1
2.59,12.89,29.89,14.92,10.57,64972,100.0,42948,84.2,0.74,48.84,21.88,5.58,15.11,53270,20407,3663,5.96,5.0,13.9,36.38,6.42,68.32,18.29,27.63,7.24,38.21,7.99,36.48,11.03,9.62,3.03,76.83,75.16,82.84,75.26,66.86,74.38,1276,3.0,3.6,2.35,2.44,2.76,2.08,60.65,2.61,48.76,3,1289,95.12,53.73,1.47,20.64,1962,2.03,0.49,157800,184700,232400,74600,415,626,757,342,695,25.7,21.4,13.6,92,0,62.45,55.47,78.51,87.73,108,160.28,100,148.41,61340,91034.6,568,160.3,6,6,94.8,26.0,2497.3,2.81,30,4780910,92.59,0,5.56,70953.4
2.73,14.89,27.4,12.88,9.26,89783,100.0,24346,79.54,0.88,32.64,22.71,6.78,10.55,28462,11588,17205,19.36,14.32,30.51,13.64,7.55,59.8,11.56,22.65,13.59,22.77,11.6,23.09,14.92,13.35,3.25,73.96,70.11,79.49,76.14,54.45,61.43,1912,2.69,6.67,4.88,2.71,2.85,2.48,64.59,8.12,49.93,3,4925,86.95,61.34,6.01,49.87,1965,11.25,0.79,29000,43700,64700,35700,183,241,327,144,313,22.7,18.7,12.8,59,0,70.48,49.45,83.35,94.7,173,179.19,145,150.19,64403,66706.4,372.3,179.2,6,6,36.8,36.6,2448.1,0.02,78,8350300,83.82,10,3.47,86489.5
3.01,14.63,30.19,15.4,7.74,110658,100.0,46539,84.83,0.58,46.03,18.93,5.55,13.65,52164,19064,8559,7.99,8.11,18.34,25.58,4.57,70.09,17.85,20.8,11.36,31.28,9.0,35.66,14.27,11.63,3.26,76.93,70.62,87.39,78.32,61.63,69.3,1765,2.43,9.01,6.84,2.9,2.87,2.95,60.64,9.62,45.24,3,1227,96.77,61.28,1.3,14.26,1968,1.77,0.36,202200,248700,320700,118500,591,706,875,284,766,28.6,24.1,11.2,159,11,46.54,43.08,80.08,88.5,151,128.65,141,120.13,34088,29042.7,225.7,128.7,9,9,145.4,24.2,4577.2,2.59,79,16317370,93.38,5,5.96,139022.7
2.68,14.7,27.81,13.51,10.0,14698,100.0,28687,80.6,0.6,37.09,23.22,4.6,15.65,31872,12106,1323,9.25,6.13,19.12,12.76,3.41,65.91,20.03,21.5,19.12,19.9,11.67,28.15,16.02,13.96,3.12,72.8,71.11,82.08,70.61,56.84,66.62,168,1.52,4.86,3.41,2.62,2.79,2.39,59.84,3.81,45.36,3,196,96.55,56.11,2.04,24.49,1968,2.66,0.18,48900,61200,73500,24600,294,368,442,148,438,24.7,21.1,13.8,0,0,54.65,45.1,75.46,86.1,156,952.09,104,634.73,50594,308782.41,324.3,952.1,7,7,256.7,4.9,3024.3,2.52,113,13161861,66.67,10,4.49,803287.19
2.63,13.31,29.49,15.44,15.05,57407,100.0,38859,77.13,0.53,47.55,32.16,5.73,18.38,45532,16941,3834,6.93,7.38,21.0,23.66,5.8,63.02,14.21,29.31,9.31,30.53,5.24,39.8,8.24,6.86,3.11,78.76,77.19,91.86,80.51,61.63,68.3,695,1.71,4.85,3.28,2.54,2.79,2.21,62.69,1.16,49.95,3,821,96.38,57.1,0.97,38.0,1939,0.86,0.27,156600,182400,218900,62300,403,579,723,320,665,25.4,23.1,14.1,21,0,74.67,63.07,85.45,90.38,118,210.81,85,151.86,8100,14471,68.6,210.8,6,10,66.1,8.4,6809.5,16.88,20,6258274,72.03,0,5.08,111806.8
2.52,11.76,24.19,11.17,16.49,89286,100.0,34909,72.07,0.34,52.54,35.5,5.85,23.74,42215,16852,9604,10.78,10.57,24.11,21.71,6.24,55.15,25.38,24.58,12.62,32.04,8.0,30.29,10.48,9.3,3.15,79.61,79.37,90.56,79.96,41.71,52.04,543,0.77,6.68,4.51,2.51,2.63,2.17,77.88,2.99,39.71,3,1487,95.97,74.37,1.75,24.08,1948,1.19,0.51,53200,69600,93400,40200,293,388,497,204,465,26.2,16.9,13.3,14,12,65.71,63.29,88.65,92.85,198,228.46,193,222.69,99364,114650.3,501.8,228.5,9,10,116.2,25.2,3536.9,1.59,44,7638941,97.47,0,4.55,88141.3
2.62,13.82,28.77,13.88,9.76,664899,98.8,28513,80.64,0.47,33.84,23.41,6.33,15.21,33548,13857,83815,12.81,7.26,23.13,18.39,5.2,65.89,9.15,20.61,12.43,25.2,12.64,29.38,16.5,14.64,3.1,69.79,64.73,78.04,71.52,62.69,69.91,21097,4.35,4.63,3.19,2.54,2.66,2.36,64.77,4.33,45.81,3,27428,90.37,61.98,6.87,35.74,1969,6.15,0.4,45700,64000,89900,44200,266,355,441,175,431,25.6,20.6,12.4,665,155,46.39,46.33,75.84,81.96,1181,173.89,1043,153.57,679003,99978.6,574.9,173.9,36,9,422,801.7,839.4,2.65,1133,101951184,88.31,0,3.05,150116.3
2.77,13.95,30.31,14.41,10.02,228537,100.0,29054,76.0,0.39,30.64,23.5,12.15,12.14,32785,13060,42539,18.88,14.08,34.32,21.43,10.83,58.63,15.63,21.75,17.66,24.06,9.31,45.06,13.25,11.36,3.41,55.58,48.71,65.4,60.61,53.77,60.72,18010,11.07,10.91,7.14,2.73,3.01,2.61,32.71,11.36,68.06,2,8342,90.8,29.62,9.39,39.85,1939,9.27,1.2,91800,127700,164400,72600,325,464,601,276,527,25.6,24.6,16.0,466,267,47.8,57.32,81.75,84.39,918,404.06,719,316.47,544460,239644.41,593.1,404.1,49,11,66.1,15.4,14826.6,37.29,277,55867940,78.32,0,5.34,245903
2.65,13.53,26.95,12.08,11.63,84298,100.0,26540,75.0,0.36,43.85,29.86,11.71,19.27,31846,11858,13136,15.86,10.14,28.02,14.85,7.63,60.31,33.81,20.83,21.38,21.14,10.6,31.54,14.33,12.6,3.17,61.87,58.25,64.49,64.62,63.97,70.85,4936,7.24,5.87,4.12,2.62,2.73,2.45,62.2,3.23,47.58,3,1389,95.81,59.62,6.26,38.66,1945,5.27,0.3,42300,52300,65200,22900,244,307,374,130,383,27.2,18.2,13.1,17,5,71.17,57.15,89.22,92.69,202,232.97,175,201.83,97154,112047.3,481,233,12,7,100.2,16.0,5270.5,3.41,49,11808030,86.63,5,5.94,136181.59
2.5,15.91,27.84,14.66,12.62,20121,100.0,9805,54.34,0.0,8.69,32.18,34.6,16.65,16495,7241,8352,42.36,13.44,43.44,7.03,31.23,33.69,16.08,28.25,22.13,17.98,20.08,50.57,23.92,22.23,3.41,22.97,18.3,26.8,33.4,50.46,55.92,3345,18.28,12.03,6.71,2.44,3.03,2.15,41.6,4.77,53.65,2,1129,87.68,33.59,38.71,61.12,1939,11.56,0.56,14999,19500,28600,13601,184,235,280,96,285,35.1,19.1,15.2,15,0,62.96,55.38,94.26,95.88,101,500.89,91,451.3,2100,10414.6,20.8,500.9,5,12,15.8,3.1,6524.3,20.94,25,3911110,90.1,0,4.95,193965
2.25,9.95,23.03,10.44,15.54,149377,100.0,27239,72.13,0.76,41.88,30.16,4.95,12.6,34010,19814,24793,17.11,9.15,25.83,21.85,6.68,58.56,8.78,20.92,11.18,25.77,16.19,38.31,17.29,16.74,2.91,56.97,49.93,64.9,57.06,61.63,68.19,8805,8.85,6.13,3.22,2.17,2.22,2.12,55.54,8.23,74.76,2,14828,81.75,54.4,3.45,35.8,1964,7.18,0.58,65800,99200,188200,122400,346,420,526,180,486,29.3,24.1,13.7,231,436,26.09,47.93,78.42,83.17,474,286.7,411,248.6,200291,121147.7,422.6,286.7,50,3,85.3,32.5,4597.3,4.7,190,36448520,86.71,5,10.55,220461.91
2.9,14.53,27.09,11.57,3.22,128679,100.0,53905,93.47,1.06,54.39,8.74,1.45,6.9,59509,21820,4279,3.34,2.4,6.78,46.58,2.88,76.57,18.12,18.7,4.88,42.19,6.65,24.48,11.02,8.86,3.25,85.88,84.98,92.85,85.66,57.97,65.64,738,0.98,3.96,3.22,2.89,3.08,2.45,74.62,2.72,24.08,3,3018,93.63,70.1,0.8,37.08,1981,1.92,0.14,86900,114100,150900,64000,416,503,634,218,586,23.3,22.6,12.0,6,0,39.18,40.12,56.28,77.36,170,106.01,169,105.39,59406,37046.1,349.4,106,4,10,27.1,68.6,1875.4,1.22,76,10754972,99.41,0,2.35,67068.9
2.67,13.96,28.98,14.07,11.48,32387,100.0,25029,76.99,0.58,27.95,30.37,9.2,14.17,28364,11115,5061,16.27,9.43,29.16,11.94,5.81,60.19,17.78,18.44,17.4,20.61,15.62,30.92,18.46,17.1,3.15,61.24,54.28,68.32,59.71,66.28,72.85,1988,7.7,6.61,4.41,2.58,2.62,2.52,57.29,5.97,54.14,2,1715,87.6,56.31,3.21,29.04,1974,8.16,0.3,46400,59300,74100,27700,275,381,455,180,458,27.1,22.0,13.2,53,16,43.39,46.34,71.64,83.46,187,534.48,150,428.73,404385,1155815,2162.5,534.5,20,13,68.1,17.9,1806.1,0.75,217,16633378,80.21,10,10.7,475416
2.6,14.54,26.53,12.47,11.9,49165,100.0,24055,76.67,0.77,28.13,27.54,11.28,11.47,29489,12593,8804,18.09,13.64,33.07,16.67,5.66,62.47,28.68,18.4,24.69,23.99,10.49,30.69,14.76,12.89,3.13,58.43,52.52,62.85,63.41,67.9,72.24,4260,9.71,5.35,3.79,2.58,2.63,2.52,53.63,4.22,48.63,3,1302,93.55,52.64,1.84,27.65,1967,8.66,0.65,42000,60300,86600,44600,153,234,326,173,364,25.4,19.2,14.7,16,0,81.38,52.11,76.76,90.57,113,213.78,111,210,47501,89865.3,420.4,213.8,4,10,37.4,25.9,1893.2,0.56,55,4964548,98.23,10,3.54,93922.4
2.34,13.73,28.54,15.8,16.71,53008,100.0,20891,68.87,0.45,43.07,34.93,10.55,20.82,29169,12106,10291,19.98,9.83,26.12,19.83,8.21,52.77,19.68,30.96,13.4,27.52,11.37,39.25,13.93,12.76,2.95,62.93,61.71,67.84,71.37,53.71,64.21,1420,3.48,4.07,2.42,2.25,2.49,2.07,48.99,1.37,53.42,2,2009,91.84,44.42,4.03,43.4,1939,7.18,0.83,57200,71500,93700,36500,246,316,381,135,361,29.3,19.7,13.3,80,4,74.57,51.42,82.92,92.67,136,266.41,126,246.82,33600,65817.8,247.1,266.4,6,11,58.8,10.8,4928.8,6.28,40,6803499,92.65,0,4.41,133271.3
2.56,14.63,28.65,13.56,10.49,52267,100.0,27042,81.09,0.55,36.47,21.57,5.25,23.94,30909,12687,5807,11.25,5.06,17.72,16.81,6.58,63.72,10.03,22.14,12.95,23.06,12.37,25.01,17.14,14.9,3.06,68.72,64.87,76.18,71.97,68.47,73.52,1307,3.28,4.14,2.94,2.54,2.59,2.46,64.16,3.69,42.62,3,2456,89.25,62.98,1.59,43.65,1966,5.52,0.38,35700,48300,68200,32500,247,300,366,119,388,24.5,19.3,11.4,27,0,59.37,51.19,82.27,87.63,91,169.14,79,146.84,69576,129321,764.6,169.1,8,8,29.9,25.4,2058.1,0.02,67,4293033,86.81,10,8.79,79794.7
2.84,14.15,27.02,12.28,9.41,164730,100.0,31701,77.63,1.1,34.34,22.98,13.19,15.08,35884,13572,20930,12.98,10.05,25.21,15.82,8.9,58.57,17.31,23.48,15.09,24.01,11.24,27.05,15.96,13.72,3.29,73.47,70.49,80.7,76.98,51.23,60.5,3345,2.73,7.88,5.73,2.79,2.81,2.76,58.9,8.57,44.52,3,2920,95.2,58.46,1.2,14.76,1974,2.34,0.49,101600,130700,164500,62900,362,448,550,188,517,29.1,23.5,11.6,210,38,58.07,38.24,69.84,90.43,190,107.2,180,101.55,100885,56918.7,531,107.2,14,9,138.9,31.3,5268.3,0.9,100,17267772,94.74,5,7.37,97423.7
2.45,13.26,28.27,13.17,12.15,58295,98.68,20825,74.93,0.72,29.18,25.87,9.45,13.24,25559,12399,13891,24.24,13.74,29.99,21.08,8.93,57.14,5.79,39.33,11.04,28.4,14.85,34.73,17.6,16.29,3.1,57.24,51.45,68.53,54.95,62.21,70.24,3215,7.15,5.77,3.49,2.37,2.47,2.29,43.84,6.1,69.03,2,6741,78.18,41.96,7.57,44.43,1959,10.76,0.78,39900,57200,83900,44000,211,309,399,188,381,27.1,20.7,14.6,106,37,67.04,48.74,80.57,91.87,163,270.14,157,260.2,75664,125398.2,464.2,270.1,7,8,124.1,47.8,1235.1,3.27,80,9952229,96.32,10,4.29,164938.59
2.09,8.3,30.47,12.81,9.02,111183,100.0,41472,86.8,0.58,50.03,13.5,3.06,13.91,50812,25509,7732,7.09,6.0,13.09,48.55,3.5,76.42,4.36,28.44,5.46,47.71,12.82,42.34,15.93,14.47,2.83,65.23,60.72,77.59,61.34,69.69,76.46,4158,7.23,4.71,2.22,2.04,2.09,2.01,41.45,5.0,71.17,2,4972,91.46,40.48,0.58,10.12,1963,2.21,0.34,161400,228600,327700,166300,570,667,825,255,701,25.4,22.2,12.0,381,2,22.05,36.8,54.42,66.59,257,225.41,225,197.34,78100,68499.8,303.9,225.4,26,9,219.6,15.8,7028.0,18.15,134,21941084,87.55,0,10.12,192440.3
2.55,11.73,30.19,13.04,6.73,0,0.0,39887,89.09,0.77,41.65,13.6,3.66,9.94,44626,17574,975,6.14,7.61,17.31,28.55,2.11,77.4,9.62,20.68,7.12,33.31,10.75,28.14,14.64,12.8,3.04,76.58,74.16,88.38,80.02,68.27,72.67,319,2.95,3.67,2.51,2.5,2.61,2.37,57.57,1.51,43.91,3,652,90.68,55.12,0.31,31.44,1981,2.63,0.13,129200,161100,202500,73300,511,622,695,184,696,26.5,26.9,14.4,6,0,45.28,30.42,58.8,73.12,159,795.96,96,480.58,42356,212034.41,266.4,796,8,7,103,12.0,1355.1,0.68,114,10067790,60.38,10,5.03,503994.31
2.3,10.21,21.42,9.94,19.95,121697,100.0,27352,67.62,0.38,42.96,39.24,5.28,14.53,33995,16303,13264,11.01,8.59,27.12,15.71,6.05,55.91,9.78,21.29,10.71,24.69,12.35,27.24,13.98,13.22,2.91,70.56,66.08,78.01,72.5,65.88,71.2,2631,2.83,4.61,2.82,2.28,2.39,2.07,67.94,5.94,69.0,2,10399,83.57,64.68,1.7,31.78,1966,4.01,0.32,64600,82100,114900,50300,361,446,584,223,523,30.7,23.0,13.5,90,98,22.95,49.56,75.31,83.24,285,224.59,253,199.37,90868,71606,318.8,224.6,41,12,54.6,28.2,4308.2,2.0,213,24218168,88.77,5,14.39,190844.5
2.41,14.56,28.47,16.03,16.14,369879,100.0,20747,67.59,0.31,39.11,34.54,13.75,18.81,27484,12580,75172,21.42,9.03,27.55,20.12,9.07,50.78,8.49,36.01,10.31,28.24,10.55,42.61,12.59,11.66,3.0,55.81,52.24,62.44,59.45,51.35,60.59,21464,7.78,4.68,2.74,2.27,2.52,2.01,57.85,1.95,54.95,2,16676,90.2,52.25,13.33,51.04,1939,2.92,0.58,28400,41200,58500,30100,195,298,395,200,368,28.7,19.2,14.3,693,67,80.11,60.22,87.29,92.38,232,65.39,228,64.27,9596,2704.8,41.4,65.4,20,10,285.9,57.6,6417.5,22.57,115,10175260,98.28,0,8.62,28680.5
2.47,10.56,23.01,10.97,18.96,71742,100.0,39905,75.39,0.62,53.95,37.02,3.23,20.22,48033,18950,3327,4.7,12.35,27.14,20.43,4.71,62.31,23.42,19.55,13.37,26.96,6.72,30.42,8.98,7.93,3.0,81.63,80.21,89.64,83.87,57.55,69.63,570,1.16,3.93,2.71,2.44,2.65,2.11,66.1,2.13,51.65,2,958,96.81,60.81,0.42,41.54,1947,1.54,0.19,159600,185000,223700,64100,387,537,674,287,613,24.0,23.4,14.3,2,0,63.44,67.63,84.15,93.35,142,190.9,127,170.73,116500,156615.5,820.4,190.9,14,7,19.7,11.7,6124.7,5.66,64,6969433,89.44,0,9.86,93692.8
2.5,13.38,25.38,11.79,12.76,53333,99.61,25306,71.58,0.37,37.65,30.34,14.23,19.65,31115,12963,9643,18.26,7.47,23.41,15.77,10.22,54.72,23.07,25.59,19.07,23.59,13.48,28.15,17.82,15.85,3.03,59.9,57.6,66.02,61.65,60.11,68.73,2548,5.83,4.3,2.9,2.45,2.58,2.24,66.12,2.19,48.68,3,1795,92.28,62.89,14.82,48.52,1950,6.92,0.27,26100,39300,62600,36500,242,307,382,140,381,30.3,16.9,13.8,120,0,71.14,50.61,83.84,91.25,110,142.76,105,136.27,58000,75272.9,527.3,142.8,14,9,18.2,44.3,1207.3,1.4,54,6329406,95.45,0,12.73,82143.5
2.25,8.76,21.07,9.39,22.29,72411,100.0,29683,64.92,0.44,46.49,40.34,5.48,17.17,35559,17382,11295,16.05,9.75,26.27,18.38,6.34,52.13,8.53,19.79,11.55,24.81,13.75,30.07,14.77,14.29,2.79,55.82,45.27,67.94,59.32,62.25,70.64,4619,8.12,6.25,3.63,2.17,2.14,2.23,62.26,7.58,75.84,2,10562,75.28,63.26,1.08,27.4,1972,6.32,0.28,67100,99300,168200,101100,374,470,595,221,542,29.3,23.5,12.9,11,64,26.12,49.14,79.45,84.32,254,330.41,246,320,169205,220104.09,666.2,330.4,32,14,42.7,21.1,3435.7,3.53,70,14050209,96.85,10,12.6,182766.91
2.44,12.22,28.51,13.27,11.42,69961,100.0,28415,76.89,0.62,38.21,25.21,10.71,16.66,33493,13829,8217,12.04,5.87,19.0,14.2,6.38,60.69,29.43,17.79,16.47,21.1,15.65,31.11,18.76,17.24,2.97,64.46,62.62,72.25,67.93,49.52,60.28,1882,3.71,4.28,2.67,2.38,2.5,2.28,47.76,4.72,61.72,2,2116,93.13,45.55,2.55,20.94,1964,4.57,0.35,76700,98000,134700,58000,327,418,503,176,484,25.7,21.4,13.2,215,10,53.59,39.72,73.66,84.32,149,194.11,136,177.18,118000,153725.91,791.9,194.1,12,10,167.8,31.0,2259.7,3.64,148,13424403,91.28,5,8.05,174888
